"School name","Cases among staff and students"
"Unassigned",2197
"102ND ST EEC",9
"107TH ST EL",142
"109TH ST EL",67
"10TH ST EL",90
"112TH ST EEC",9
"112TH ST EL",75
"116TH ST EL",77
"118TH ST EL",115
"122ND ST EL",112
"135TH ST EL",88
"153RD ST EL",64
"156TH ST EL",56
"15TH ST EL",72
"186TH ST EL",111
"1ST ST EL",75
"20TH ST EL",91
"232ND PL EL",74
"24TH ST EEC",9
"24TH ST EL",36
"28TH ST EEC",7
"28TH ST EL",116
"2ND ST EL",52
"32ND ST USC PA MAG",119
"36TH ST EEC",9
"37TH ST EEC",4
"3RD ST EL",47
"42ND ST EL",35
"49TH ST EL",134
"4TH ST EEC",5
"4TH ST EL",37
"4TH ST PC",21
"52ND ST EL",128
"54TH ST EL",41
"59TH ST EL",41
"61ST ST EL",124
"66TH ST EEC",8
"66TH ST EL",174
"6TH AVE EL",66
"74TH ST EL",56
"75TH ST EEC",8
"75TH ST EL",152
"7TH ST EL AI MAG",47
"92ND ST EL",134
"93RD ST EL",207
"95TH ST EEC",7
"95TH ST EL",162
"96TH ST EL",120
"97TH ST EEC",5
"99TH ST EL",102
"9TH ST EL",47
"ACAD ENRICH SCI MAG",44
"ADAMS MS",141
"ADDAMS HS",14
"AGGELER HS",9
"ALBION ST EEC",5
"ALBION ST EL",28
"ALDAMA EL",42
"ALEXANDER SCS",94
"ALEXANDRIA AVE EEC",10
"ALEXANDRIA AVE EL",67
"ALLESANDRO EL",37
"ALTA CALIFORNIA EL",139
"ALTA LOMA EL",54
"AMANECER PC",22
"AMBLER AVE EL",86
"AMESTOY EL",109
"ANATOLA AVE EL",44
"ANDASOL AVE EL",42
"ANGELES MESA EL",40
"ANGELOU COMMUNITY SH",159
"ANGEL'S GATE HS",10
"ANN ST EL",17
"ANNALEE AVE EL",28
"ANNANDALE EL",13
"ANTON EEC",14
"ANTON EL",71
"APPERSON ST EL",50
"ARAGON AVE EL",26
"ARLETA SH",155
"ARLINGTON HTS EL",55
"ARMINTA ST EEC",7
"ARMINTA ST EL",67
"ARROYO SECO MUS/S MAG",37
"ASCOT AVE EL",153
"ATWATER AVE EL",29
"AUDUBON MS",74
"AURORA EL",81
"AVALON GARDENS EL",36
"BACA ARTS ACAD",107
"BAKEWELL PC",28
"BALA",15
"BALBOA EL G/HG/HA MAG",70
"BALDWIN HILLS EL",49
"BANCROFT MS",54
"BANDINI ST EL",44
"BANNEKER CTC",28
"BANNING SH",399
"BARRETT EL",93
"BARTON HILL EL",91
"BASSETT ST EL",96
"BEACHY AVE EL",65
"BECKFORD CES",53
"BEETHOVEN ST EL",26
"BELL SH",316
"BELLINGHAM EL",86
"BELMONT SH",101
"BELVEDERE EL",82
"BELVEDERE MS",97
"BERENDO MS",107
"BERNSTEIN SH",105
"BERNSTEIN SH STEM",86
"BERTRAND AVE EL",62
"BETHUNE MS",138
"BLYTHE ST EL",57
"BONITA ST EL",66
"BOYLE HEIGHTS HS",6
"BOYLE HTS STEM MAG",19
"BRADDOCK DR EL",49
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",31
"BRAINARD EL",19
"BRAVO SH MEDICAL MAG",246
"BREED ST EL",67
"BRENTWOOD EL SCI MAG",41
"BRIDGE ST EL",29
"BRIDGES SCHOOL",187
"BRIGHT EL",75
"BROAD AVE EL",79
"BROADACRES AV EL",51
"BROADOUS EEC",7
"BROADOUS EL",61
"BROADWAY EL",42
"BROCKTON AVE EL",47
"BROOKLYN AVE EEC",5
"BROOKLYN AVE EL",63
"BRYSON AVE EL",96
"BUCHANAN ST EL",38
"BUDLONG AVE EL",136
"BURBANK BLVD EL",63
"BURBANK MS A/T/C MAG",120
"BURKE HS",21
"BURROUGHS MS",193
"BURTON ST EL",40
"BUSHNELL WAY EL",31
"BYRD MS",153
"CABRILLO AVE EEC",9
"CABRILLO AVE EL",62
"CAHUENGA EL",52
"CALABASH CA",30
"CALAHAN ST EL",60
"CALVERT CES",44
"CAMELLIA AVE EL",66
"CANFIELD AVE EL",32
"CANOGA PARK EEC",6
"CANOGA PARK EL",121
"CANOGA PRK SH",220
"CANTARA ST EL",58
"CANTERBURY AVE EL",82
"CANYON CEL",25
"CAPISTRANO AVE EL",62
"CARDENAS EL",91
"CARLSON HOSPITAL",11
"CARNEGIE MS",94
"CAROLDALE LC",112
"CARPENTER COMM CHTR",54
"CARSON ACAD ED & EMP",65
"CARSON ACAD MED ARTS",55
"CARSON SH",180
"CARSON ST EL",102
"CARSON-GORE ACADEMY",65
"CARTHAY EL ES MAG",31
"CARVER MS",120
"CASTELAR ST EEC",10
"CASTELAR ST EL",61
"CASTLE HTS EL",49
"CASTLEBAY LN CHTR",64
"CASTRO MS",40
"CATSKILL AVE EL",70
"CDS AGGELER",1
"CDS ALONZO",7
"CDS JOHNSON",3
"CDS JOHNSTON",9
"CDS LONDON",5
"CDS TRI-C",17
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",33
"CENTURY PARK EL",36
"CHANDLER EL",44
"CHAPMAN EL",40
"CHARNOCK ROAD EL",43
"CHASE ST EEC",17
"CHASE ST EL",81
"CHATSWORTH CHS",199
"CHATSWORTH UP/CD MAG",46
"CHAVEZ EL",22
"CHAVEZ LA ARTES MAG",43
"CHAVEZ LA ASE",60
"CHAVEZ LA SJ HUM AC",56
"CHAVEZ LA TECH PREP",48
"CHEREMOYA AVE EL",31
"CHEVIOT HILLS HS",4
"CIENEGA EL",69
"CIMARRON AVE EL",39
"CITY OF ANGELS",327
"CITY TERRACE EL",45
"CLEVELAND CHS",320
"CLEVELAND EEC",14
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",17
"CLINTON MS",95
"CLOVER AVE EL",34
"COCHRAN MS",78
"COEUR D ALENE AVE EL",28
"COHASSET ST EL",84
"COLDWATER CYN EL",106
"COLFAX CEL",57
"COLISEUM ST EL",22
"COLLINS EEC",2
"COLUMBUS AVE EL",66
"COLUMBUS MS",67
"COMMONWLTH AVE EL",75
"COMMUNITY EL MAG CS",26
"COMPTON AVE EL",54
"CONTRERAS LC ALC",68
"CONTRERAS LC BUS TR",65
"CONTRERAS LC GLBL ST",48
"CONTRERAS LC SOC JUS",75
"CORONA AVE EL",92
"CORTINES SCH OF VAPA",137
"COUGHLIN EL",85
"COWAN AVE EL",50
"CRENSHAW ARTS TECH",28
"CRENSHAW MAG STEMM",74
"CRESCENT HTS BL EEC",6
"CRESCENT HTS BL EL MG",36
"CRESTWOOD ST STEAM MG",52
"CRUZ EEC",6
"CURTISS MS",61
"DACOTAH EEC",9
"DAHLIA HTS EL",24
"DANA MS",191
"DANUBE AVE EL",37
"DARBY AVE EL",43
"DAYTON EEC",10
"DAYTON HEIGHTS EL",53
"DBM",126
"DE LA TORRE JR EL",141
"DEARBORN EL CA",61
"DEL AMO EL",47
"DEL OLMO EL",88
"DELEVAN DRIVE EL",45
"DENA EL",68
"DENKER AVE EL",83
"DIXIE CYN CC",52
"DODSON MS",146
"DOLORES ST EEC",8
"DOLORES ST EL",83
"DOMINGUEZ EL",72
"DORRIS PLACE EL",34
"DORSEY SH",90
"DREW MS",122
"DREW MS UP PBLC SRVC",59
"DYER ST EL",85
"DYMALLY SH",120
"EAGLE ROCK EL",61
"EAGLE ROCK HS",206
"EAGLE TREE CONTN HS",2
"EARHART HS",12
"EARLY COLLEGE ACAD",25
"EAST VALLEY SH",77
"EASTMAN AVE EEC",5
"EASTMAN AVE EL",76
"EDISON MS",161
"EINSTEIN HS",4
"EL DORADO AVE EL",59
"EL ORO WAY CES",37
"EL SERENO EEC",8
"EL SERENO EL",37
"EL SERENO MS",137
"ELA OCC CTR",52
"ELEMENTARY CDS",1
"ELIZABETH LC",178
"ELLINGTON HS",3
"ELYSIAN HTS ARTS MAG",40
