"School name","Cases among staff and students"
"Unassigned",234
"102ND ST EEC",0
"107TH ST EL",11
"109TH ST EL",5
"10TH ST EL",6
"112TH ST EEC",0
"112TH ST EL",12
"116TH ST EL",6
"118TH ST EL",6
"122ND ST EL",15
"135TH ST EL",7
"153RD ST EL",3
"156TH ST EL",2
"15TH ST EL",6
"186TH ST EL",8
"1ST ST EL",12
"20TH ST EL",12
"232ND PL EL",2
"24TH ST EEC",2
"24TH ST EL",24
"28TH ST EEC",3
"28TH ST EL",7
"2ND ST EL",6
"32ND ST USC PA MAG",15
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",7
"42ND ST EL",2
"49TH ST EL",9
"4TH ST EEC",3
"4TH ST EL",3
"4TH ST PC",4
"52ND ST EL",11
"54TH ST EL",2
"59TH ST EL",4
"61ST ST EL",20
"66TH ST EEC",3
"66TH ST EL",15
"6TH AVE EL",5
"74TH ST EL",5
"75TH ST EEC",0
"75TH ST EL",18
"7TH ST EL AI MAG",2
"92ND ST EL",23
"93RD ST EL",10
"95TH ST EEC",4
"95TH ST EL",21
"96TH ST EL",8
"97TH ST EEC",4
"99TH ST EL",9
"9TH ST EL",3
"ACAD ENRICH SCI MAG",3
"ADAMS MS",13
"ADDAMS HS",2
"AGGELER HS",1
"ALBION ST EEC",1
"ALBION ST EL",4
"ALDAMA EL",9
"ALEXANDER SCS",17
"ALEXANDRIA AVE EEC",4
"ALEXANDRIA AVE EL",23
"ALLESANDRO EL",3
"ALTA CALIFORNIA EL",5
"ALTA LOMA EL",4
"AMANECER PC",0
"AMBLER AVE EL",6
"AMESTOY EL",15
"ANATOLA AVE EL",4
"ANDASOL AVE EL",7
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",20
"ANGEL'S GATE HS",1
"ANN ST EL",2
"ANNALEE AVE EL",2
"ANNANDALE EL",0
"ANTON EEC",2
"ANTON EL",20
"APPERSON ST EL",7
"ARAGON AVE EL",4
"ARLETA SH",20
"ARLINGTON HTS EL",3
"ARMINTA ST EEC",1
"ARMINTA ST EL",10
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",8
"ATWATER AVE EL",5
"AUDUBON MS",5
"AURORA EL",3
"AVALON GARDENS EL",0
"BACA ARTS ACAD",6
"BAKEWELL PC",3
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",5
"BANCROFT MS",12
"BANDINI ST EL",4
"BANNEKER CTC",6
"BANNING SH",39
"BARRETT EL",12
"BARTON HILL EL",2
"BASSETT ST EL",13
"BEACHY AVE EL",4
"BECKFORD CES",10
"BEETHOVEN ST EL",5
"BELL SH",44
"BELLINGHAM EL",3
"BELMONT SH",10
"BELVEDERE EL",19
"BELVEDERE MS",7
"BERENDO MS",9
"BERNSTEIN SH",6
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",4
"BETHUNE MS",19
"BLYTHE ST EL",1
"BONITA ST EL",3
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",10
"BRADLEY EEC",4
"BRADLEY GLBL AWR MAG",4
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",28
"BREED ST EL",5
"BRENTWOOD EL SCI MAG",4
"BRIDGE ST EL",5
"BRIDGES SCHOOL",17
"BRIGHT EL",9
"BROAD AVE EL",9
"BROADACRES AV EL",2
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",0
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",3
"BROOKLYN AVE EL",3
"BRYSON AVE EL",12
"BUCHANAN ST EL",5
"BUDLONG AVE EL",11
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",12
"BURKE HS",1
"BURROUGHS MS",15
"BURTON ST EL",3
"BUSHNELL WAY EL",5
"BYRD MS",18
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",15
"CAHUENGA EL",4
"CALABASH CA",4
"CALAHAN ST EL",6
"CALVERT CES",1
"CAMELLIA AVE EL",8
"CANFIELD AVE EL",6
"CANOGA PARK EEC",1
"CANOGA PARK EL",9
"CANOGA PRK SH",25
"CANTARA ST EL",6
"CANTERBURY AVE EL",7
"CANYON CEL",2
"CAPISTRANO AVE EL",4
"CARDENAS EL",9
"CARLSON HOSPITAL",2
"CARNEGIE MS",10
"CAROLDALE LC",8
"CARPENTER COMM CHTR",32
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",4
"CARSON SH",10
"CARSON ST EL",13
"CARSON-GORE ACADEMY",10
"CARTHAY EL ES MAG",5
"CARVER MS",14
"CASTELAR ST EEC",0
"CASTELAR ST EL",14
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",4
"CASTRO MS",4
"CATSKILL AVE EL",7
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",1
"CDS LONDON",0
"CDS TRI-C",3
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",2
"CHANDLER EL",5
"CHAPMAN EL",0
"CHARNOCK ROAD EL",5
"CHASE ST EEC",4
"CHASE ST EL",10
"CHATSWORTH CHS",20
"CHATSWORTH UP/CD MAG",4
"CHAVEZ EL",5
"CHAVEZ LA ARTES MAG",3
"CHAVEZ LA ASE",7
"CHAVEZ LA SJ HUM AC",6
"CHAVEZ LA TECH PREP",7
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",8
"CIMARRON AVE EL",1
"CITY OF ANGELS",11
"CITY TERRACE EL",9
"CLEVELAND CHS",46
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",8
