"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","4.0298206729800521"
"Bell/Cudahy/Maywood Community of Schools","8.1718262669735644"
"Boyle Heights Community of Schools","6.3779069303931184"
"Canoga Park/Chatsworth Community of Schools","6.2754504378869864"
"Carson Community of Schools","14.545719013072965"
"Cleveland Community of Schools","10.978454782489365"
"Downtown Community of Schools","9.11977581932895"
"Eagle Rock/Highland Park Community of Schools","23.996160614301711"
"East Los Angeles Community of Schools","0.69099904642131593"
"Fairfax Community of Schools","20.556541307828798"
"Fremont Community of Schools","15.565817464847196"
"Gardena Community of Schools","6.7486249676628391"
"Glassell Park/Los Feliz Community of Schools","19.692210746039404"
"H.E.E.T. (C/D) Community of Schools","24.82147630503685"
"H.E.E.T. (W) Community of Schools","7.9830758791362308"
"Hamilton Community of Schools","22.628476150777111"
"Harbor City/Lomita Community of Schools","21.679802076159866"
"Historic Central Avenue Community of Schools","6.7874838797257855"
"Hollywood Community of Schools","10.47200167552027"
"Huntington Park/Vernon Community of Schools","3.9188331282477331"
"Kennedy/NAHS/VAAS Community of Schools","2.148335398122355"
"Kreatwn/PcoUnion Community of Schools","10.315272229411656"
"LA Mid-City Community of Schools","8.9984702600557913"
"Lincoln Heights/El Sereno Community of Schools","3.2888606290494096"
"MacArthur Park Community of Schools","7.8687492623047559"
"Manual Arts/Vermont Square Community of Schools","6.8908489525909591"
"Monroe Community of Schools","7.7808901338313108"
"North Hollywood/Valley Village Community of Schools","17.896800540157979"
"Panorama City Community of Schools","13.011985484407305"
"Reseda Community of Schools","16.343133160217182"
"Rivera Community of Schools","15.336247220305191"
"San Fernando Valley/Sylmar Community of Schools","15.584188905304234"
"San Pedro Community of Schools","6.1162079510703364"
"South Gate Community of Schools","4.9367479173094724"
"South Mid-City Community of Schools","10.210332856851133"
"Sun Valley Community of Schools","9.0530508781459353"
"Sunland/Tujunga Community of Schools","2.513762851612579"
"Taft Community of Schools","15.820281601012498"
"Van Nuys/Valley Glen Community of Schools","13.705895322714243"
"Venice Community of Schools","10.263463097718432"
"West LA Community of Schools","40.861886822539816"
"Westchester Community of Schools","15.208354456047855"
"Wilmington Community of Schools","2.2760637753069841"
"District Wide","11.290541316567962"
