"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","36.232613377886032"
"Bell/Cudahy/Maywood Community of Schools","33.738874606098641"
"Boyle Heights Community of Schools","17.94197720588809"
"Canoga Park/Chatsworth Community of Schools","27.586587401205531"
"Carson Community of Schools","21.741099737295048"
"Cleveland Community of Schools","30.817478948942689"
"Downtown Community of Schools","13.946886972787164"
"Eagle Rock/Highland Park Community of Schools","33.912158813248354"
"East Los Angeles Community of Schools","26.517984633167881"
"Fairfax Community of Schools","31.069875077674688"
"Fremont Community of Schools","25.818444696891458"
"Gardena Community of Schools","29.179713365431017"
"Glassell Park/Los Feliz Community of Schools","44.070552057115435"
"H.E.E.T. (C/D) Community of Schools","3.8115566397316663"
"H.E.E.T. (W) Community of Schools","19.913178541558803"
"Hamilton Community of Schools","15.325489826232523"
"Harbor City/Lomita Community of Schools","20.191822311963655"
"Historic Central Avenue Community of Schools","26.082924378839984"
"Hollywood Community of Schools","16.936235074942839"
"Huntington Park/Vernon Community of Schools","28.069299982846537"
"Kennedy/NAHS/VAAS Community of Schools","21.98565967617251"
"Kreatwn/PcoUnion Community of Schools","26.989297347603536"
"LA Mid-City Community of Schools","11.464237946627604"
"Lincoln Heights/El Sereno Community of Schools","11.84017910961853"
"MacArthur Park Community of Schools","16.975711674066336"
"Manual Arts/Vermont Square Community of Schools","27.481964960494675"
"Monroe Community of Schools","31.7231682013821"
"North Hollywood/Valley Village Community of Schools","27.483408912707841"
"Panorama City Community of Schools","22.836589926209268"
"Reseda Community of Schools","18.781694108808615"
"Rivera Community of Schools","23.572531157563361"
"San Fernando Valley/Sylmar Community of Schools","29.193815880193547"
"San Pedro Community of Schools","30.133188694027602"
"South Gate Community of Schools","25.049794102911886"
"South Mid-City Community of Schools","20.3210729526519"
"Sun Valley Community of Schools","27.054853715909008"
"Sunland/Tujunga Community of Schools","32.524393294971226"
"Taft Community of Schools","28.487390768661022"
"Van Nuys/Valley Glen Community of Schools","25.357511425622882"
"Venice Community of Schools","17.306145717746944"
"West LA Community of Schools","20.884093282283327"
"Westchester Community of Schools","27.941475309896362"
"Wilmington Community of Schools","11.320797436971461"
"District Wide","24.438126736125252"
