"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","6.0184163540433726"
"Bell/Cudahy/Maywood Community of Schools","5.9770084408641422"
"Boyle Heights Community of Schools","10.486408001935953"
"Canoga Park/Chatsworth Community of Schools","4.1691855496028847"
"Carson Community of Schools","8.0347099469709153"
"Cleveland Community of Schools","16.973833495627005"
"Downtown Community of Schools","5.6814953695812731"
"Eagle Rock/Highland Park Community of Schools","13.449175565537832"
"East Los Angeles Community of Schools","16.341315612084404"
"Fairfax Community of Schools",0
"Fremont Community of Schools","3.6372630323134447"
"Gardena Community of Schools","10.128519660582054"
"Glassell Park/Los Feliz Community of Schools","7.9139750907634019"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","3.723146803678469"
"Hamilton Community of Schools","4.9053873416479652"
"Harbor City/Lomita Community of Schools","7.5095747077523844"
"Historic Central Avenue Community of Schools","8.4764918625678121"
"Hollywood Community of Schools","2.9077374894594512"
"Huntington Park/Vernon Community of Schools","7.0733029967227026"
"Kennedy/NAHS/VAAS Community of Schools","4.33842616360205"
"Kreatwn/PcoUnion Community of Schools","5.6633158714427294"
"LA Mid-City Community of Schools","8.56677803478112"
"Lincoln Heights/El Sereno Community of Schools","9.8232363197790864"
"MacArthur Park Community of Schools","3.9543405478079774"
"Manual Arts/Vermont Square Community of Schools","3.9397998581672051"
"Monroe Community of Schools","18.208302986161691"
"North Hollywood/Valley Village Community of Schools","8.9316162977638474"
"Panorama City Community of Schools","15.588022730171327"
"Reseda Community of Schools","11.716989634970707"
"Rivera Community of Schools","7.5132609054982042"
"San Fernando Valley/Sylmar Community of Schools","10.940387046581737"
"San Pedro Community of Schools","6.9878149975979387"
"SO Los Angeles Community of Schools","11.094838681045577"
"South Gate Community of Schools","10.239360100225266"
"South Mid-City Community of Schools","2.9549517604125115"
"Sun Valley Community of Schools","17.735213265939525"
"Sunland/Tujunga Community of Schools","22.348588314171487"
"Taft Community of Schools","10.359473738734073"
"Van Nuys/Valley Glen Community of Schools","7.1378012003402347"
"Venice Community of Schools","11.405345996723556"
"West LA Community of Schools","2.8922353122650057"
"Westchester Community of Schools","13.393694248747689"
"Wilmington Community of Schools","9.0323017692021086"
"District Wide","8.6558132736791258"
