"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","14.265335235378032"
"Bell/Cudahy/Maywood Community of Schools","14.931501735787077"
"Boyle Heights Community of Schools","16.89284306548792"
"Canoga Park/Chatsworth Community of Schools","12.544921889412823"
"Carson Community of Schools","18.974251940117259"
"Cleveland Community of Schools","16.344110832299808"
"Downtown Community of Schools","5.9272723680440995"
"Eagle Rock/Highland Park Community of Schools","16.434528945314106"
"East Los Angeles Community of Schools","17.206992295960269"
"Fairfax Community of Schools","10.848994057162145"
"Fremont Community of Schools","24.042190165968666"
"Gardena Community of Schools","16.384041943147373"
"Glassell Park/Los Feliz Community of Schools","20.699433870483642"
"H.E.E.T. (C/D) Community of Schools","9.0387309621729113"
"H.E.E.T. (W) Community of Schools","12.573607996814687"
"Hamilton Community of Schools","12.959914982957711"
"Harbor City/Lomita Community of Schools","33.485412916998037"
"Historic Central Avenue Community of Schools","15.040760460848901"
"Hollywood Community of Schools","8.9182199233033081"
"Huntington Park/Vernon Community of Schools","18.703900983174623"
"Kennedy/NAHS/VAAS Community of Schools","16.411786646773592"
"Kreatwn/PcoUnion Community of Schools","19.217542582028564"
"LA Mid-City Community of Schools","12.821243375690923"
"Lincoln Heights/El Sereno Community of Schools","12.532549816885522"
"MacArthur Park Community of Schools","10.295480284155257"
"Manual Arts/Vermont Square Community of Schools","22.393073076061803"
"Monroe Community of Schools","26.73558506371981"
"North Hollywood/Valley Village Community of Schools","15.976724435138703"
"Panorama City Community of Schools","22.714194857506282"
"Reseda Community of Schools","30.90264700485751"
"Rivera Community of Schools","22.181556036155936"
"San Fernando Valley/Sylmar Community of Schools","20.091513603899049"
"San Pedro Community of Schools","15.107166462090452"
"South Gate Community of Schools","18.9116353836698"
"South Mid-City Community of Schools","21.333333333333336"
"Sun Valley Community of Schools","19.364683464884084"
"Sunland/Tujunga Community of Schools","20.30663011473246"
"Taft Community of Schools","17.260528922642813"
"Van Nuys/Valley Glen Community of Schools","20.430273951400714"
"Venice Community of Schools","18.655846275826686"
"West LA Community of Schools","5.1767336881121491"
"Westchester Community of Schools","18.385732671446956"
"Wilmington Community of Schools","24.991669443518827"
"District Wide","17.618255226515078"
