"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","14.394702749388225"
"Bell/Cudahy/Maywood Community of Schools","13.919929472357341"
"Boyle Heights Community of Schools","7.9332024354931479"
"Canoga Park/Chatsworth Community of Schools","15.097985928677115"
"Carson Community of Schools","17.372169784006022"
"Cleveland Community of Schools","15.643790881625391"
"Downtown Community of Schools","12.627325532452227"
"Eagle Rock/Highland Park Community of Schools","12.837245127195704"
"East Los Angeles Community of Schools","10.566356720202874"
"Fairfax Community of Schools","10.024183342313332"
"Fremont Community of Schools","7.9154002026342454"
"Gardena Community of Schools","20.164159984817577"
"Glassell Park/Los Feliz Community of Schools","8.4244224005391626"
"H.E.E.T. (C/D) Community of Schools","16.691704223001167"
"H.E.E.T. (W) Community of Schools","4.2535996086688366"
"Hamilton Community of Schools","5.3888020692999943"
"Harbor City/Lomita Community of Schools","17.310771627645302"
"Historic Central Avenue Community of Schools","16.297428062133942"
"Hollywood Community of Schools","5.6869881710646046"
"Huntington Park/Vernon Community of Schools","15.716767309123997"
"Jefferson/South Central (West) Community of Schools","5.8629706499689265"
"Kennedy/NAHS/VAAS Community of Schools",7.5669867502062
"Kreatwn/PcoUnion Community of Schools","6.241937497399193"
"LA Mid-City Community of Schools","5.9050177888660889"
"Lincoln Heights/El Sereno Community of Schools","9.09435392194013"
"MacArthur Park Community of Schools","9.2494103500901819"
"Manual Arts/Vermont Square Community of Schools","6.5616080314082312"
"Monroe Community of Schools","16.304790891056822"
"North Hollywood/Valley Village Community of Schools","10.255971967009957"
"Panorama City Community of Schools","15.457383992333137"
"Reseda Community of Schools","12.88161793121216"
"Rivera Community of Schools","11.325028312570781"
"San Fernando Valley/Sylmar Community of Schools","21.6878396940043"
"San Pedro Community of Schools","6.862005077883758"
"South Gate Community of Schools","11.182008148888439"
"South Mid-City Community of Schools","7.7808901338313108"
"Sun Valley Community of Schools","12.515546655611269"
"Sunland/Tujunga Community of Schools","2.5597051219699489"
"Taft Community of Schools","11.440164128221358"
"Van Nuys/Valley Glen Community of Schools","8.8086324598106138"
"Venice Community of Schools","4.9074937429454772"
"West LA Community of Schools","9.4398993077407169"
"Westchester Community of Schools","5.3554692729950464"
"Wilmington Community of Schools","15.77861390945503"
"District Wide","11.375291639349445"
