"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","8.0710250201775633"
"Bell/Cudahy/Maywood Community of Schools","10.898885588948531"
"Boyle Heights Community of Schools","4.7735734971199433"
"Canoga Park/Chatsworth Community of Schools","11.848423811150065"
"Carson Community of Schools","10.920408423275031"
"Cleveland Community of Schools","9.1569221753184316"
"Downtown Community of Schools","4.9732686808404827"
"Eagle Rock/Highland Park Community of Schools","21.306061574517948"
"East Los Angeles Community of Schools","7.5951115100462605"
"Fairfax Community of Schools","18.388516912027171"
"Fremont Community of Schools","2.9673810636577422"
"Gardena Community of Schools","11.253024250267259"
"Glassell Park/Los Feliz Community of Schools","22.652287388585219"
"H.E.E.T. (C/D) Community of Schools","21.016832572269244"
"H.E.E.T. (W) Community of Schools","21.984171396594455"
"Hamilton Community of Schools","17.855654885902364"
"Harbor City/Lomita Community of Schools","6.3752741367878816"
"Historic Central Avenue Community of Schools","7.76292041065849"
"Hollywood Community of Schools","8.561725282774761"
"Huntington Park/Vernon Community of Schools","3.1348945107997115"
"Kennedy/NAHS/VAAS Community of Schools","5.014039310068191"
"Kreatwn/PcoUnion Community of Schools","5.63020794234667"
"LA Mid-City Community of Schools","5.14105777263672"
"Lincoln Heights/El Sereno Community of Schools","6.5668864749500644"
"MacArthur Park Community of Schools","6.561507571979738"
"Manual Arts/Vermont Square Community of Schools","7.8834044482109595"
"Monroe Community of Schools","8.6506686966902553"
"North Hollywood/Valley Village Community of Schools","26.86815065704841"
"Panorama City Community of Schools","2.891844997108155"
"Reseda Community of Schools","19.062142584826535"
"Rivera Community of Schools","4.6023564064801183"
"San Fernando Valley/Sylmar Community of Schools","12.475516798283369"
"San Pedro Community of Schools","13.096547750013098"
"South Gate Community of Schools","8.6385625431928137"
"South Mid-City Community of Schools","5.8380524257107833"
"Sun Valley Community of Schools","15.851209975694811"
"Sunland/Tujunga Community of Schools","2.5155334188614695"
"Taft Community of Schools","17.971260360431597"
"Van Nuys/Valley Glen Community of Schools","19.064300310390642"
"Venice Community of Schools","22.57799671592775"
"West LA Community of Schools","26.924074111006963"
"Westchester Community of Schools","7.6068766164612809"
"Wilmington Community of Schools","1.1378506002161917"
"District Wide","11.290985791743607"
