"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","8.1667653484146268"
"Bell/Cudahy/Maywood Community of Schools","9.1423695498144859"
"Boyle Heights Community of Schools","7.766613271200427"
"Canoga Park/Chatsworth Community of Schools","10.447137484329293"
"Carson Community of Schools","6.7015145422865574"
"Cleveland Community of Schools","18.420669930680109"
"Downtown Community of Schools","7.1648635093501474"
"Eagle Rock/Highland Park Community of Schools","5.2586741830649659"
"East Los Angeles Community of Schools","4.802997070171787"
"Fairfax Community of Schools","7.39234891886897"
"Fremont Community of Schools","10.979961570134504"
"Gardena Community of Schools","16.470394465947461"
"Glassell Park/Los Feliz Community of Schools","7.3120795554255631"
"H.E.E.T. (C/D) Community of Schools","9.3157576039871426"
"H.E.E.T. (W) Community of Schools","2.1148355715343135"
"Hamilton Community of Schools","9.2678405931417984"
"Harbor City/Lomita Community of Schools","18.462499822475962"
"Historic Central Avenue Community of Schools",8.0830125387732
"Hollywood Community of Schools","4.0808553472807905"
"Huntington Park/Vernon Community of Schools","9.01048492791612"
"Kennedy/NAHS/VAAS Community of Schools","8.2615455098500146"
"Kreatwn/PcoUnion Community of Schools","5.1321002607106934"
"LA Mid-City Community of Schools","5.8131085598023544"
"Lincoln Heights/El Sereno Community of Schools","4.4016990558355529"
"MacArthur Park Community of Schools","6.0220104481881274"
"Manual Arts/Vermont Square Community of Schools","6.4807413968157954"
"Monroe Community of Schools","9.8838201863549369"
"North Hollywood/Valley Village Community of Schools","10.162343436396432"
"Panorama City Community of Schools","12.255840674071237"
"Reseda Community of Schools","11.72562048075044"
"Rivera Community of Schools","6.4075865825136962"
"San Fernando Valley/Sylmar Community of Schools","10.428480179369858"
"San Pedro Community of Schools","12.533865540547055"
"South Gate Community of Schools","6.1977068484660673"
"South Mid-City Community of Schools","18.453021682300477"
"Sun Valley Community of Schools","8.558512997269057"
"Sunland/Tujunga Community of Schools","12.716498385004707"
"Taft Community of Schools","15.134775172914805"
"Van Nuys/Valley Glen Community of Schools","6.8633323350304485"
"Venice Community of Schools","1.1958575494487096"
"West LA Community of Schools","3.1321452062517614"
"Westchester Community of Schools","15.908367801463569"
"Wilmington Community of Schools","12.036156614469869"
"District Wide","8.8897678296891627"
