"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","12.216973448444373"
"Bell/Cudahy/Maywood Community of Schools","6.26051570998161"
"Boyle Heights Community of Schools","9.0067550662997249"
"Canoga Park/Chatsworth Community of Schools","18.826718879433692"
"Carson Community of Schools","19.458849398235085"
"Cleveland Community of Schools","23.664904945965134"
"Downtown Community of Schools","2.1640103439694442"
"Eagle Rock/Highland Park Community of Schools","3.2777929527451515"
"East Los Angeles Community of Schools","20.512483897700143"
"Fairfax Community of Schools","16.538808951312291"
"Fremont Community of Schools","7.2186529993503212"
"Gardena Community of Schools","2.3995488848096556"
"Glassell Park/Los Feliz Community of Schools","8.54664330584163"
"H.E.E.T. (C/D) Community of Schools","14.417878168929473"
"H.E.E.T. (W) Community of Schools","10.958663919694912"
"Hamilton Community of Schools","6.9033122091979733"
"Harbor City/Lomita Community of Schools","5.7801797635906471"
"Historic Central Avenue Community of Schools","13.240716220895887"
"Hollywood Community of Schools","14.771703325110419"
"Huntington Park/Vernon Community of Schools","7.4759523532636694"
"Jefferson/South Central (West) Community of Schools","9.4803578835101039"
"Kennedy/NAHS/VAAS Community of Schools","9.212627441346271"
"Kreatwn/PcoUnion Community of Schools","15.743568752164739"
"LA Mid-City Community of Schools","9.022556390977444"
"Lincoln Heights/El Sereno Community of Schools","12.44196987488044"
"MacArthur Park Community of Schools","11.031439602868174"
"Manual Arts/Vermont Square Community of Schools","19.00588064306956"
"Monroe Community of Schools","14.608003359840774"
"North Hollywood/Valley Village Community of Schools","12.073649260488983"
"Panorama City Community of Schools","9.2684132476520027"
"Reseda Community of Schools","9.04031982642586"
"Rivera Community of Schools","4.8646019134100857"
"San Fernando Valley/Sylmar Community of Schools","11.833541516008152"
"San Pedro Community of Schools","17.068958592714569"
"South Gate Community of Schools","13.432403198325899"
"South Mid-City Community of Schools","7.6443248532289632"
"Sun Valley Community of Schools","6.2348998519211287"
"Sunland/Tujunga Community of Schools","12.83532280836863"
"Taft Community of Schools","15.132328228163653"
"Van Nuys/Valley Glen Community of Schools","12.755102040816327"
"Venice Community of Schools","7.4742139618316807"
"West LA Community of Schools","10.834823121512541"
"Westchester Community of Schools","16.572754391779913"
"Wilmington Community of Schools","14.598362550333936"
"District Wide","11.540680900173111"
