"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","51.853772361939328"
"Bell/Cudahy/Maywood Community of Schools","68.750042543343156"
"Boyle Heights Community of Schools","50.715654231939595"
"Canoga Park/Chatsworth Community of Schools","123.35698256275873"
"Carson Community of Schools","105.04201680672269"
"Cleveland Community of Schools","74.45678328536016"
"Downtown Community of Schools","84.135507658805764"
"Eagle Rock/Highland Park Community of Schools","99.293317828070485"
"East Los Angeles Community of Schools","109.40009970641998"
"Fairfax Community of Schools","107.12662583591232"
"Fremont Community of Schools","58.810124162874637"
"Gardena Community of Schools","95.802513144995984"
"Glassell Park/Los Feliz Community of Schools","86.217876492891932"
"H.E.E.T. (C/D) Community of Schools","85.4068211581165"
"H.E.E.T. (W) Community of Schools","27.616680475006905"
"Hamilton Community of Schools","73.539877591687628"
"Harbor City/Lomita Community of Schools","95.27196971621656"
"Historic Central Avenue Community of Schools","49.075267989453629"
"Hollywood Community of Schools","86.776583672652023"
"Huntington Park/Vernon Community of Schools","62.279754349728414"
"Kennedy/NAHS/VAAS Community of Schools","144.24965187274611"
"Kreatwn/PcoUnion Community of Schools","85.816892868802753"
"LA Mid-City Community of Schools","85.796240331916209"
"Lincoln Heights/El Sereno Community of Schools","44.01190522036211"
"MacArthur Park Community of Schools","56.0121924214201"
"Manual Arts/Vermont Square Community of Schools","73.160025362142136"
"Monroe Community of Schools","95.146663009377519"
"North Hollywood/Valley Village Community of Schools","102.276662398428"
"Panorama City Community of Schools","61.930206097964948"
"Reseda Community of Schools","108.35507959583556"
"Rivera Community of Schools","55.687357444179149"
"San Fernando Valley/Sylmar Community of Schools","89.019120565271422"
"San Pedro Community of Schools","121.23537979817362"
"SO Los Angeles Community of Schools","51.172057878863761"
"South Gate Community of Schools","69.075126841493983"
"South Mid-City Community of Schools","89.484167075599686"
"Sun Valley Community of Schools","93.654706336302823"
"Sunland/Tujunga Community of Schools","117.0143902803366"
"Taft Community of Schools","178.42753539772073"
"Van Nuys/Valley Glen Community of Schools","76.330909284560448"
"Venice Community of Schools","115.57855762051365"
"West LA Community of Schools","123.79301807378064"
"Westchester Community of Schools","161.62024293542768"
"Wilmington Community of Schools","78.38058887677208"
"District Wide","87.98308290694078"
