"School name","Cases among staff and students"
"Unassigned",216
"102ND ST EEC",0
"107TH ST EL",3
"109TH ST EL",2
"10TH ST EL",1
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",0
"118TH ST EL",3
"122ND ST EL",1
"135TH ST EL",4
"153RD ST EL",1
"156TH ST EL",3
"15TH ST EL",2
"186TH ST EL",2
"1ST ST EL",5
"20TH ST EL",3
"232ND PL EL",4
"24TH ST EEC",2
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",6
"2ND ST EL",1
"32ND ST USC PA MAG",8
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",6
"42ND ST EL",0
"49TH ST EL",2
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",4
"52ND ST EL",2
"54TH ST EL",1
"59TH ST EL",2
"61ST ST EL",0
"66TH ST EEC",1
"66TH ST EL",2
"6TH AVE EL",1
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",1
"92ND ST EL",5
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",0
"ACAD ENRICH SCI MAG",2
"ADAMS MS",3
"ADDAMS HS",1
"AE VIRTUAL ACAD",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",2
"ALEXANDER SCS",4
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",4
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",2
"AMANECER PC",1
"AMBLER AVE EL",5
"AMESTOY EL",0
"ANATOLA AVE EL",1
"ANDASOL AVE EL",2
"ANGELES MESA EL",1
"ANGELOU COMMUNITY SH",9
"ANGEL'S GATE HS",0
"ANN ST EL",2
"ANNALEE AVE EL",2
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",8
"APPERSON ST EL",1
"ARAGON AVE EL",0
"ARLETA SH",10
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",13
"ARROYO SECO MUS/S MAG",5
"ASCOT AVE EL",2
"ATWATER AVE EL",3
"AUDUBON MS",2
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",0
"AVALON GARDENS EL",1
"BACA ARTS ACAD",2
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",9
"BALDWIN HILLS EL",0
"BANCROFT MS",0
"BANDINI ST EL",0
"BANNEKER CTC",2
"BANNING SH",9
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",5
"BEACHY AVE EL",3
"BECKFORD CES",10
"BEETHOVEN ST EL",2
"BELL SH",14
"BELLINGHAM EL",2
"BELMONT SH",1
"BELVEDERE EL",6
"BELVEDERE MS",3
"BERENDO MS",3
"BERNSTEIN SH",1
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",0
"BETHUNE MS",3
"BLYTHE ST EL",5
"BONITA ST EL",4
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",7
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",7
"BREED ST EL",2
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",2
"BRIDGES SCHOOL",7
"BRIGHT EL",1
"BROAD AVE EL",4
"BROADACRES AV EL",0
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",3
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",6
"BRYSON AVE EL",5
"BUCHANAN ST EL",2
"BUDLONG AVE EL",4
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",4
"BURKE HS",0
"BURROUGHS MS",8
"BURTON ST EL",4
"BUSHNELL WAY EL",0
"BYRD MS",5
"CABRILLO AVE EEC",1
"CABRILLO AVE EL",1
"CAHUENGA EL",1
"CALABASH CA",1
"CALAHAN ST EL",3
"CALVERT CES",3
"CAMELLIA AVE EL",5
"CANFIELD AVE EL",2
"CANOGA PARK EEC",0
"CANOGA PARK EL",3
"CANOGA PRK SH",12
"CANTARA ST EL",4
"CANTERBURY AVE EL",4
"CANYON CEL",1
"CAPISTRANO AVE EL",2
"CARDENAS EL",2
"CARLSON HOSPITAL",2
"CARNEGIE MS",8
"CAROLDALE LC",4
"CARPENTER COMM CHTR",11
"CARSON ACAD ED & EMP",1
"CARSON ACAD MED ARTS",2
"CARSON SH",8
"CARSON ST EL",3
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",0
"CARVER MS",3
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",10
"CASTLEBAY LN CHTR",3
"CASTRO MS",0
"CATSKILL AVE EL",0
"CDS AGGELER",1
