"School name","Cases among staff and students"
"Unassigned",23
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",0
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",0
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",3
"135TH ST EL",0
"153RD ST EL",0
"156TH ST EL",2
"15TH ST EL",2
"186TH ST EL",0
"1ST ST EL",0
"20TH ST EL",2
"232ND PL EL",0
"24TH ST EEC",0
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",0
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",2
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",0
"52ND ST EL",0
"54TH ST EL",1
"59TH ST EL",0
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",3
"6TH AVE EL",0
"74TH ST EL",0
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",0
"92ND ST EL",2
"93RD ST EL",1
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",0
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",0
"ACAD ENRICH SCI MAG",1
"ADAMS MS",0
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",0
"ANATOLA AVE EL",1
"ANDASOL AVE EL",0
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",2
"ARAGON AVE EL",2
"ARLETA SH",1
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",0
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",0
"ATWATER AVE EL",0
"AUDUBON MS",2
"AURORA EL",1
"AVALON GARDENS EL",0
"BACA ARTS ACAD",2
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",0
"BANCROFT MS",2
"BANDINI ST EL",0
"BANNEKER CTC",0
"BANNING SH",1
"BARRETT EL",1
"BARTON HILL EL",0
"BASSETT ST EL",2
"BEACHY AVE EL",2
"BECKFORD CES",0
"BEETHOVEN ST EL",0
"BELL SH",2
"BELLINGHAM EL",1
"BELMONT SH",0
"BELVEDERE EL",0
"BELVEDERE MS",3
"BERENDO MS",0
"BERNSTEIN SH",0
"BERNSTEIN SH STEM",1
"BERTRAND AVE EL",0
"BETHUNE MS",1
"BLYTHE ST EL",0
"BONITA ST EL",0
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",1
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",2
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",0
"BRIDGES SCHOOL",2
"BRIGHT EL",2
"BROAD AVE EL",2
"BROADACRES AV EL",0
"BROADOUS EEC",1
"BROADOUS EL",5
"BROADWAY EL",0
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",1
"BUCHANAN ST EL",1
"BUDLONG AVE EL",1
"BURBANK BLVD EL",1
"BURBANK MS A/T/C MAG",2
"BURKE HS",0
"BURROUGHS MS",1
"BURTON ST EL",1
"BUSHNELL WAY EL",0
"BYRD MS",0
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",0
"CALABASH CA",0
"CALAHAN ST EL",0
"CALVERT CES",0
"CAMELLIA AVE EL",0
"CANFIELD AVE EL",3
"CANOGA PARK EEC",0
"CANOGA PARK EL",0
"CANOGA PRK SH",3
"CANTARA ST EL",0
"CANTERBURY AVE EL",0
"CANYON CEL",1
"CAPISTRANO AVE EL",0
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",0
"CARPENTER COMM CHTR",1
"CARSON ACAD ED & EMP",1
"CARSON ACAD MED ARTS",0
"CARSON SH",0
"CARSON ST EL",0
"CARSON-GORE ACADEMY",0
"CARTHAY EL ES MAG",0
"CARVER MS",0
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",1
"CASTRO MS",0
"CATSKILL AVE EL",0
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",0
"CHANDLER EL",0
"CHAPMAN EL",0
"CHARNOCK ROAD EL",0
"CHASE ST EEC",0
"CHASE ST EL",1
"CHATSWORTH CHS",1
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",2
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",0
"CIMARRON AVE EL",0
"CITY OF ANGELS",0
"CITY TERRACE EL",5
"CLEVELAND CHS",3
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",0
"COEUR D ALENE AVE EL",1
"COHASSET ST EL",1
"COLDWATER CYN EL",0
"COLFAX CEL",2
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",0
"COLUMBUS MS",2
"COMMONWLTH AVE EL",2
"COMMUNITY EL MAG CS",0
"COMPTON AVE EL",0
"CONTRERAS LC ALC",0
"CONTRERAS LC BUS TR",0
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",0
"CORONA AVE EL",0
"CORTINES SCH OF VAPA",1
"COUGHLIN EL",0
"COWAN AVE EL",1
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",1
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",0
"CRUZ EEC",0
"CURTISS MS",0
"DACOTAH EEC",0
"DAHLIA HTS EL",2
"DANA MS",1
"DANUBE AVE EL",0
"DARBY AVE EL",0
"DAYTON EEC",0
"DAYTON HEIGHTS EL",0
"DBM",0
"DE LA TORRE JR EL",0
"DEARBORN EL CA",1
"DEL AMO EL",0
"DEL OLMO EL",1
"DELEVAN DRIVE EL",1
"DENA EL",2
"DENKER AVE EL",0
"DIXIE CYN CC",1
"DODSON MS",0
"DOLORES ST EEC",0
"DOLORES ST EL",2
"DOMINGUEZ EL",1
"DORRIS PLACE EL",0
"DORSEY SH",1
"DREW MS",0
"DREW MS UP PBLC SRVC",0
"DYER ST EL",2
"DYMALLY SH",0
"EAGLE ROCK EL",1
"EAGLE ROCK HS",2
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",1
"EDISON MS",0
"EINSTEIN HS",0
"EL DORADO AVE EL",0
"EL ORO WAY CES",1
"EL SERENO EEC",0
"EL SERENO EL",1
"EL SERENO MS",0
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",1
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",0
"EMERSON CC",0
"ENADIA WAY",0
"ENCINO CEL",0
"ERWIN EL",2
"ESCALANTE EEC",0
"ESCALANTE EL",0
"ESCUTIA PC",0
"ESHELMAN AVE EL",0
"ESPERANZA EL",0
"ESTRELLA EEC",0
