"School name","Cases among staff and students"
"Unassigned",410
"102ND ST EEC",1
"107TH ST EL",10
"109TH ST EL",4
"10TH ST EL",8
"112TH ST EEC",1
"112TH ST EL",3
"116TH ST EL",3
"118TH ST EL",4
"122ND ST EL",5
"135TH ST EL",4
"153RD ST EL",1
"156TH ST EL",5
"15TH ST EL",7
"186TH ST EL",12
"1ST ST EL",11
"20TH ST EL",8
"232ND PL EL",1
"24TH ST EEC",1
"24TH ST EL",2
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",4
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",10
"42ND ST EL",3
"49TH ST EL",5
"4TH ST EEC",1
"4TH ST EL",4
"4TH ST PC",3
"52ND ST EL",8
"54TH ST EL",10
"59TH ST EL",0
"61ST ST EL",7
"66TH ST EEC",1
"66TH ST EL",2
"6TH AVE EL",7
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",13
"7TH ST EL AI MAG",7
"92ND ST EL",2
"93RD ST EL",3
"95TH ST EEC",2
"95TH ST EL",9
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",4
"9TH ST EL",6
"ACAD ENRICH SCI MAG",3
"ADAMS MS",8
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",2
"ALDAMA EL",1
"ALEXANDER SCS",10
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",4
"ALTA LOMA EL",7
"AMANECER PC",1
"AMBLER AVE EL",8
"AMESTOY EL",4
"ANATOLA AVE EL",3
"ANDASOL AVE EL",4
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",11
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",2
"APPERSON ST EL",4
"ARAGON AVE EL",3
"ARLETA SH",15
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",1
"ARMINTA ST EL",5
"ARMSTRONG MS",3
"ARROYO SECO MUS/S MAG",3
"ASCOT AVE EL",6
"ATWATER AVE EL",2
"AUDUBON MS",8
"AURORA EL",6
"AVALON GARDENS EL",3
"BACA ARTS ACAD",1
"BAKEWELL PC",4
"BALA",3
"BALBOA EL G/HG/HA MAG",20
"BALDWIN HILLS EL",5
"BANCROFT MS",6
"BANDINI ST EL",2
"BANNEKER CTC",11
"BANNING SH",39
"BARRETT EL",2
"BARTON HILL EL",5
"BASSETT ST EL",4
"BEACHY AVE EL",2
"BECKFORD CES",6
"BEETHOVEN ST EL",7
"BELL SH",10
"BELLINGHAM EL",3
"BELMONT SH",8
"BELVEDERE EL",4
"BELVEDERE MS",9
"BERENDO MS",4
"BERNSTEIN SH",16
"BERNSTEIN SH STEM",12
"BERTRAND AVE EL",0
"BETHUNE MS",17
"BLYTHE ST EL",2
"BONITA ST EL",2
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",6
"BRADDOCK DR EL",4
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",2
"BRAINARD EL",4
